"","V1","V2","time","name"
"49"," 13:18Formanden (Pia Kjærsgaard","Tak til ministeren for besvarelsen. Jeg er helt enig med ministeren i, at de her to spørgsmål hænger sammen, men der er alligevel nogle nuanceforskelle. Jeg vil også gerne påpege – og nu er det ikke, fordi jeg står her i dag og har den forkromede løsning på det her spørgsmål – at det er vigtigt, at vi netop kan bruge spørgetiden til også at gå lidt i dybden med nogle af de ting, som vi som politikere lige pludselig bliver konfronteret med i hverdagen, hvor vi kan høre nogle historier om det. Jeg er også godt klar over, at der ikke er to domme, der er identiske. Der kan være forskel på forseelserne, dvs. hvilken type kriminalitet man har begået. Men det, jeg synes der er vigtigt, er, at det, som ministeren også påpeger, ikke er et spørgsmål om enten-eller, om man skal eller ikke skal. For vi ved, at der er rigtig mange ting, der bliver grundlagt i et lille barns liv i de første 2-3 år fra barnets fødsel.Men vi ved jo også, at det trods alt er et helt andet miljø for et barn at vokse op i, og derfor kunne jeg godt tænke at mig at gå lidt mere i dybden med det, som ministeren er inde på, og selvfølgelig også med nogle af de bemærkninger, der er kommet fra nogle af dem, som arbejder i et fængsel. De siger, at de her børn oplever stress; at de bliver utrygge; at de bliver præsenteret for et sprogbrug, som de normalt ellers ikke ville høre; at de måske ikke helt oplever at være i den der familiære situation med at have tryghed omkring sig under opvæksten – jeg har f.eks. hørt om, at man går på omgang mellem andre indsatte, så det er dem, der kommer til at påvirke én. Vi ved jo alle sammen, at det nære har meget stor indflydelse på, hvordan man udvikler sig i alle aldersgrupper, men vi ved også, at man har behov for at komme ud og få nogle andre input, herunder på det sociale område, i vores tilværelse.Så jeg kunne godt tænke mig at komme et spadestik dybere og høre ministeren, om der ikke er nogle tanker, der ligesom bliver vakt til live, om, at man måske skal kigge yderligere på det. For jeg anerkender det, der er i aftalen om Kriminalforsorgen, men jeg havde gerne set, at man måske også havde taget lidt mere af den sociale del med ind den her aftale. Det er ikke sikkert, det er muligt, men jeg har så som socialordfører mulighed for at høre ministeren om det nu. Så det kunne jeg godt tænke mig at få ministeren til at uddybe lidt. Tak.","13:18","Karin Nødgaard"
"50"," 13:18Justitsministeren (Søren Pape Poulsen","Værsgo, ministeren.","13:18","Pia Kjærsgaard"
"51"," 13:18Formanden (Pia Kjærsgaard","Ja, det skal jeg gerne prøve på at gøre med den korte tid, det nu er muligt at gøre det på. Det er også noget af det, jeg synes man skal tale videre om. Alså, det drejer sig jo på daglig basis om gennemsnitligt 2 børn under 3 år, som opholder sig sammen med deres far eller mor i fængsel eller arresthus. Så det er ikke mange. Men jeg er jo enig i, at vi stadig væk skal kigge på, hvad det betyder for det enkelte barn. Jeg synes, at der er grund til, at vi får det her udboret noget mere. En ting er, hvad man har gjort indtil nu, en anden ting er, at det jo ikke skal afholde os fra at tage en diskussion om, om det er rigtigt, og den vil jeg gerne være med til at vi bruger lidt tid på.","13:18","Søren Pape Poulsen"
"52"," 13:19Karin Nødgaard (DF","Spørgeren.","13:19","Pia Kjærsgaard"
"53"," 13:19Formanden (Pia Kjærsgaard","Det synes jeg er meget positivt, og det vil jeg også gerne være med til. For jeg tænker jo – selv om man hører, at der kun er to børn nu, og at der måske er tre børn et andet år osv. – at hvert enkelt barn er et lille individ i sig selv. Det er jo det, jeg synes der er så vigtigt at vi holder fast i, når vi tænker på, hvordan vi kan beskytte det barn bedst muligt. På socialområdet taler vi meget om forældreevneundersøgelse, og det håber jeg så også er noget af det, som justitsministeren vil tage med ind i sine overvejelser. For den mor, der har barnet, kan være nok så god, ingen tvivl om det, men der kan i princippet også godt være en far uden for fængslet, som kunne være mindst lige så god, og var det måske så ikke bedre, at barnet var hos faderen, og at barnet så kunne have samvær med moderen?","13:19","Karin Nødgaard"
"54"," 13:19Justitsministeren (Søren Pape Poulsen","Værsgo.","13:19","Pia Kjærsgaard"
"55"," 13:20Formanden (Pia Kjærsgaard","Jo. Jeg tager det jo som en givet ting – men det afhænger af, hvad man forventer her – at hvis det barn, der måske er 1 år eller ½ år, er hos sin mor i fængslet, er det, fordi faren på ingen måde vurderes at kunne tage sig af barnet. Ellers er jeg fuldstændig enig. Det skal jo ikke handle om traditioner og om far og mor, det skal jo handle om, at barnet skal være der, hvor det er bedst for det. Og hvis det er bedst, at barnet er uden for fængslet, og det er så min umiddelbare reaktion at det vil være, så skal det være sådan, men tit og ofte ser vi i forbindelse med det her, at der kan være nogle kriminelle forhold hos både far og mor, der gør det rigtig svært, og så skal vi måske spørge os selv, om det så er andre tanker, vi skal tænke.","13:20","Søren Pape Poulsen"
"56"," 13:20Karin Nødgaard (DF","Tak. Spørgeren for sit sidste spørgsmål.","13:20","Pia Kjærsgaard"
"57"," 13:20Formanden (Pia Kjærsgaard","Det kan vi jo ikke afgøre, altså, vi kan jo ikke som politikere sidde og sige, at der skal være nogle fagfolk, der går ind og vurderer det, men man hører jo trods alt om eksempler på, at der er en far, der faktisk godt kan tage sig af barnet. Derfor anerkender jeg så også, at ministeren siger, at det skal man gå ind og kigge på, men det er jeg så lidt bange for at man måske ikke altid gør.Men så er der den anden del af det, der handler om samværet med andre fanger, og hvor ministeren i sit indledende svar er inde på noget med en familieafdeling osv.: Hvordan har ministeren tænkt sig at indrette det lidt anderledes, sådan at barnet faktisk bliver beskyttet og skånet for det kriminelle miljø, hvis man kan sige det sådan?","13:20","Karin Nødgaard"
"58"," 13:20Justitsministeren (Søren Pape Poulsen","Værsgo, ministeren for sit sidste svar.","13:20","Pia Kjærsgaard"
"59"," 13:21Formanden (Pia Kjærsgaard","Det vil jeg faktisk gerne have lov til at vende tilbage til og komme med et mere udførligt svar på, for jeg har ikke svaret her, men det handler mere om at gøre sig nogle tanker om, hvordan det er, vi kan lave de bedste rammer. Altså, vi – spørgeren og jeg – er enige om, at det i bund og grund ikke er godt, at børn skal være i et fængsel, men hvis de skal være der, må det handle om, hvordan vi så kan lave de bedste rammer for dem. Og lige om lidt får jeg jo i forbindelse med det næste spørgsmål lov til at sige lidt mere om, hvad jeg har tænkt mig at gøre.","13:21","Søren Pape Poulsen"
"60"," 13:21Spm. nr. S 2615) Til justitsministeren af:Karin Nødgaard (DF","Tak for det.Der er et nyt spørgsmål til justitsministeren, og det er også af fru Karin Nødgaard, Dansk Folkeparti.","13:21","Pia Kjærsgaard"
"62"," 13:21Karin Nødgaard (DF","Værsgo til at læse spørgsmålet op.","13:21","Karin Nødgaard"
"63"," 13:21Formanden (Pia Kjærsgaard","Tak. Agter ministeren at ændre reglerne, således at det ikke længere er muligt at have sit barn boende hos sig i et fængsel, når den ene af forældrene afsoner en dom?","13:21","Karin Nødgaard"
"64"," 13:21Justitsministeren (Søren Pape Poulsen","Værsgo til ministeren.","13:21","Pia Kjærsgaard"
"65"," 13:22Formanden (Pia Kjærsgaard","Der skal vi jo igen tilbage til, hvad der er det bedste for barnet. Det skal være det bærende hensyn, og derfor vil jeg ikke være i stand til hverken at svare ja eller nej. For jeg tror, at det her handler om, at det ikke bare er en lovgivning eller nogle regler, der skal høre til i Justitsministeriet. Jeg vil drøfte det med børne- og socialministeren, for det er, når det kommer til vurderingerne, jo også socialrådgiverne og kommunerne, der vurderer det. Det er jo i høj grad der, man siger: Kan den her forælder tage sig af barnet? Jeg vil drøfte med børne- og socialministeren, hvad det kan have af konsekvenser for et barn at opholde sig i et fængsel med forældre. Jeg mener simpelt hen ikke, at den her sag kan håndteres, uden at vi har en fælles drøftelse både med Justitsministeriet og børne- og socialministeren, og jeg tænker, at når vi lige har drøftet det, så kunne vi jo tage en samtale om det i kredsen af partier i forhold til det her. For jeg er helt enig i, at der er noget her, vi skal have kigget nærmere på. Jeg synes bare ikke, jeg kan svare ja eller nej til, at man skal ændre reglerne. Jeg synes simpelt hen, det må kræve, at vi lige kommer et spadestik dybere ned i det og drøfter det med hinanden.","13:22","Søren Pape Poulsen"
"66"," 13:22Karin Nødgaard (DF","Værsgo.","13:22","Pia Kjærsgaard"
"67"," 13:24Formanden (Pia Kjærsgaard","Det anerkender jeg også fuldt ud. For som jeg også sagde tidligere under det foregående spørgsmål, er det her ikke et spørgsmål om enten-eller. Altså, der er ting, der måske kan kigges på, og det kan være, at der er nogle justeringer, vi kan gøre, så det bliver bedre. For det drejer sig netop om barnets trivsel og barnets sundhed – nogle kalder det også barnets tarv – og hvad der egentlig er bedst for barnet. I princippet kunne det være et scenarie, hvor man kan have samvær med den forælder, der er i fængslet. Men det kunne jo også være således, at det f.eks. var faren, der var i fængsel, og at det måske var bedre, at barnet boede der, end at barnet var hos en mor, som måske var dybt kriminel eller var ude i et misbrug. Men det, der også er vigtigt, er, at få fokus på det netværk, der er omkring et barn, og det er jo noget, som Dansk Folkeparti er meget optaget af: Hvordan kan man involvere andre, der er rundtomkring barnet? Det kunne f.eks. være bedsteforældre. Så det synes jeg også at man, når man tager drøftelsen med sin kollega, skal have i erindring. Det vil være rigtig, rigtig fint.Men jeg synes også, at det, der er vigtigt at holde fast i i forhold til den her problematik, er at lytte til dem, der egentlig – hvad skal man sige – observerer det i hverdagen, og det er jo bl.a. personalet i fængslerne. Fra dem hører man jo, at børnene oplever stress, at de er påvirket af det, og de mener slet ikke, at det er et sted, hvor børn skal vokse op. Der vil jeg da egentlig også gerne høre ministeren, om han har fået nogle henvendelser fra fængselspersonalet i forhold til det, hvor man simpelt hen har sagt: Vi er faktisk bekymrede for de her børns opvækst. Det kan godt være, at der har siddet nogle sociale myndigheder, der har kigget på det, og at man om moren – hvis det er moren, der afsoner en dom – kan sige, at hun, når man har hende på tomandshånd, egentlig er en sød og kærlig og god mor, hvad hun garanteret også er, men de betingelser, og det, der omgiver barnet, kan faktisk ikke befordre, at det her barn får en god opvækst. Så det var den ene del af det.Der er en anden del, som jeg også håber ministeren kunne overveje. Jeg er ikke helt bekendt med norsk lovgivning, men jeg har ladet mig fortælle, at der i Norge er en anderledes lovgivning. Jeg ved ikke, om ministeren kender til den lovgivning og måske kunne prøve at svare på det. Tak.","13:24","Karin Nødgaard"
"68"," 13:24Justitsministeren (Søren Pape Poulsen","Værsgo.","13:24","Pia Kjærsgaard"
"69"," 13:25Formanden (Pia Kjærsgaard","Tak. Jeg synes jo, det er noget af det, vi skal få boret ud nu. For jeg har ikke på stående fod kendskab til, hvad ansatte måtte have sagt her, og det synes jeg jo er en helt naturlig ting at vi får spurgt om, altså at vi får stillet spørgsmål til de mennesker, der arbejder med det her til daglig, i Kriminalforsorgen, men også de andre ansatte, vi har her: Hvad er udfordringerne ved det her? Det er jeg fuldstændig enig i at vi skal gøre og så finde en pragmatisk løsning på det.Så formåede jeg faktisk at glemme, hvad det andet spørgsmål var, og det beklager jeg meget.","13:25","Søren Pape Poulsen"
"70"," 13:25Karin Nødgaard (DF","Tak. Værsgo.","13:25","Pia Kjærsgaard"
"71"," 13:26Formanden (Pia Kjærsgaard","Den anden del var i forhold til andre landes lovgivning, f.eks. Norges, hvor jeg har ladet mig fortælle at der er en anden form for lovgivning. Det kunne være, at ministeren så, hvis man ikke ved det og kan nå at svare på det, kan indhente nogle oplysninger og videresende dem til ordførerkredsen i forhold til det her.Men jeg synes også, at det er vigtigt at lytte til, at fængselspersonalet f.eks. er bekymret for børnenes sikkerhed. For en ting er, at moderen kan være tryg, men hvis nogle andre lige pludselig har en aggressiv adfærd, kan det også gå ud over barnet og påvirke det.Den sidste del, som jeg også synes er meget spændende, er i forhold til efter barnet er fyldt 3 år. For hvis vi siger, at et barn er vokset op i et fængsel i 3 år, så skal barnet jo sådan set ud igen. Nu er jeg ikke specialist på retsområdet, men hvad skal der så ske med det barn? Findes der nok i forhold til lovgivningen på det område?For jeg kan godt være bekymret for, at hvis man kun har fået, hvad skal man sige, de input man får inden for fængslets mure, så er det måske ikke helt tilstrækkeligt i forhold til at komme ud og bare lige blive afleveret i en institutioner eller at skulle være sammen med andre børn og lave legeaftaler osv. Kan ministeren også lige prøve at kommentere det? Tak.","13:26","Karin Nødgaard"
"72"," 13:26Justitsministeren (Søren Pape Poulsen","Ministeren, værsgo.","13:26","Pia Kjærsgaard"
"73"," 13:27Formanden (Pia Kjærsgaard","Her kan jeg kun dele ud af min uvidenhed og sige, at jeg efter at have fået det her mundtlige spørgsmål er blevet meget nysgerrig på det emne. For jeg tænkte også på, hvordan børnene får social kontakt med andre end voksne, altså hvis man er i et fængsel de første 2 år. Jeg ved ikke, hvor mange der egentlig er det og i hvor lang tid; mange kvinder i Danmark har jo ikke ret lange domme, så de er hurtigt ude igen. Men jeg synes, det er relevant at diskutere.Det med andre lande vil jeg gerne undersøge. Jeg har lidt den samme forståelse af Norge som spørgeren har, og jeg tror også Sverige, men det må vi kigge på, også det med efter det tredje år. Det er også derfor, jeg siger, at det her ikke kan håndteres, uden at børne- og socialministeren og jeg i hvert fald har en fælles drøftelse af, hvad der kan gøres. Og så synes jeg, vi skal tage en drøftelse af det bagefter.","13:27","Søren Pape Poulsen"
"74"," 13:27Karin Nødgaard (DF","Værsgo, fru Karin Nødgaard, det sidste spørgsmål.","13:27","Pia Kjærsgaard"
"75"," 13:28Formanden (Pia Kjærsgaard","Tak. Jeg synes, det er rigtig fint, og jeg synes, at det her netop er et tegn på, at vi har en dialog her i spørgetiden på kryds og tværs. For vi har jo ikke altid dialogen med hinanden, når man sidder som socialordfører, men vi kan alligevel se, at det ikke er første gang. For jeg tror, det er tredje eller fjerde gang, jeg står her over for justitsministeren med nogle spørgsmål, hvor man faktisk kan se, at tingene lapper ind over hinanden, altså i forhold til socialområdet og så hele retsområdet.Derfor synes, det bliver interessant, at ministeren vil følge op på de her ting, og at vi kan få en god dialog om det. For det er netop ikke sort eller hvidt det hele, og det skal vi jo meget bevidste om, synes jeg.","13:28","Karin Nødgaard"
