"","time","name","chairman","id","party","academic","education_fill","text","agenda","statement_number"
"36",14H 43M 0S,"Esben Lunde Larsen",FALSE,"261","(V)",TRUE,"Academic Eduction","
    Tak for spørgsmålet. Det bekymrer mig, at folk bliver influeret af luftforurening i deres hverdag.
    ",NA,296
"37",14H 43M 0S,"Lars Aslan Rasmussen",FALSE,"16610","(S)",FALSE,"No Academic Eduction","
    Det var jo ikke rigtig et svar på spørgsmålet. Er ministeren klar over, hvor mange københavnere det drejer sig om, altså københavnere, der dør hver eneste år direkte i forbindelse med patikelforurening? Og mener ministeren fortsat det, som Venstre tidligere har sagt, nemlig at der ikke er nogen trængsel i København? For det er det, der skaber den her forurening – biler, der holder i kø i rigtig lang tid. Jeg ville gerne have, at ministeren måske tog det en lille smule seriøst og svarede konkret på, hvorfor der er 1.700 københavnere, der direkte skal dø af luftforurening som følge af bilerne.
    ",NA,298
"38",14H 43M 0S,"Esben Lunde Larsen",FALSE,"261","(V)",TRUE,"Academic Eduction","
    Jamen jeg tager det særdeles alvorligt. Det er også derfor, at regeringen er optaget af, hvordan man håndterer den her problemstilling. Men jeg tror også, at spørgeren er bekendt med, at 70-80 pct. af effekterne af luftforureningen i Danmark skyldes udledninger, der kommer fra udlandet, og som blæser ind over Danmark. For København er det således kun 5 pct. af helbredseffekterne af forureningen, som skyldes lokale kilder.
    ",NA,300
"39",14H 45M 0S,"Lars Aslan Rasmussen",FALSE,"16610","(S)",FALSE,"No Academic Eduction","
    Det er jo ikke rigtig noget svar bare at sige det. Der er ikke kommet nogen initiativer. Ministeren fremlægger ikke noget, selv om der er så mange københavnere, der dør, hvor den direkte kilde er forurening. Derfor vil jeg gerne spørge ind til Venstres udtalelse i forbindelse med regionsrådsvalget, hvor Venstres kandidat i hovedstaden Martin Geertsen er citeret for at sige, at der ingen trængselsproblemer er i København. Er ministeren enig i det?
    ",NA,302
"40",14H 45M 0S,"Esben Lunde Larsen",FALSE,"261","(V)",TRUE,"Academic Eduction","
    Det ligger bestemt uden for mit ressort at svare på, hvordan de trafikale forhold er i hovedstaden. Jeg er optaget af, at det er miljømæssigt forsvarligt, og derfor kæmper regeringen sin kamp med, at vi ikke skal have en global luftforurening ind over Danmark, da en stor andel af vores luftforurening stammer fra udlandet. Det gør vi bl.a. i forhold til skibstrafikken, der bidrager ret meget til den høje luftforurening i Danmark, det gør vi i forhold til det, der trækker op over Danmark fra de sydlige egne, altså de egne i Tyskland, der ligger under Danmarks grænse mod Tyskland, og det gør vi i det internationale arbejde både i EU, men også i de internationale konventioner, men henblik på at sikre en bedre luftkvalitet.
    ",NA,304
"41",14H 47M 0S,"Christian Rabjerg Madsen",FALSE,"15762","(S)",TRUE,"Academic Eduction","
    Tak for det. Jeg læser spørgsmålet op: Hvad er ministerens holdning til problemet med grundejere, der ulovligt forsøger at inddrage stranden og det åbne land, så offentligheden nægtes adgang?
    ",NA,307
"42",14H 47M 0S,"Esben Lunde Larsen",FALSE,"261","(V)",TRUE,"Academic Eduction","
    Tak for det, formand. Og tak for spørgsmålet. Der må ikke herske tvivl om, at danskerne skal have den adgang til vores landskab, som naturbeskyttelsesloven giver dem ret til, det gælder både de private og de offentlige arealer, og det gælder, uanset om det er strandbredder, skove eller stier.
    Jeg er derfor meget optaget af, at reglerne overholdes, og at offentlighedens adgang ikke forhindres eller vanskeliggøres. Der må f.eks. ikke opsættes hegn eller skilte, der giver indtryk af, at adgang er forbudt, hvis det faktisk er tilladt at færdes på stien eller i området. Kommunerne har ansvaret for at kontrollere, om reglerne om adgang til naturen overholdes, og det fremgår klart af reglerne i naturbeskyttelsesloven.
    I lyset af den omtale, der har været i pressen, har jeg derfor bedt Kommunernes Landsforening om at bidrage til at få afklaret, hvor udbredt problemet med ulovlige spærringer af offentlighedens adgang til naturen er, og jeg har også bedt KL oplyse, hvordan kommunerne agter at håndtere problemerne.
    ",NA,309
"43",14H 48M 0S,"Christian Rabjerg Madsen",FALSE,"15762","(S)",TRUE,"Academic Eduction"," Ministeren). Nej, jeg er ikke helt færdig.
    Det her understreger netop, at man godt kan sige, at det er kommunens opgave at håndhæve de her regler, men kommunens mulighed for at sætte ind over for det og gøre et påbud gældende over for en lodsejer, hvad enten det er ved stranden eller åbne naturtyper, er fuldstændig fraværende.
    Så hvad gør vi for at overkomme det problem, at kommunerne reelt ikke har sanktionsmuligheder, på trods af at nogle kommuner rent faktisk ønsker at gribe ind?
    ",NA,311
"44",14H 48M 0S,"Esben Lunde Larsen",FALSE,"261","(V)",TRUE,"Academic Eduction","
    Tak, formand. Og tak for det opfølgende spørgsmål. Jamen jeg deler ikke den betragtning, men jeg har bedt KL om at redegøre for det og oplyse, om de mener, at der er mangler, i forhold til om reglerne er brugbare og effektive. Og hvis kommunerne skulle tilvejebringe nye informationer, som gør det nødvendigt at regulere den måde, der lægger rammen for kommunernes ageren, ja, så må vi selvfølgelig se på det.
    Der er i naturbeskyttelsesloven en helt klar tilkendegivelse af, at kommunerne skal påse, at lovens regler om adgang overholdes, og vi har tillid til, at kommunerne agerer på det. Er der så gøren og laden, der ikke er hensigtsmæssig, ja, så er det Ankestyrelsen, der skal tage sig af det.
    ",NA,313
"45",14H 49M 0S,"Christian Rabjerg Madsen",FALSE,"15762","(S)",TRUE,"Academic Eduction","
    Men ministeren må jo være bekendt med, hvor lang tid der går, fra at kommunen påtaler et ulovligt forhold, til at der rent faktisk bliver skredet ind med sanktioner. Der går voldsomt lang tid, som borgmesteren også påpeger, og det er bare et enkelt eksempel på det. Hvor lang tid synes ministeren det er rimeligt, der går, fra kommunen påtaler et ulovligt forhold over for en lodsejer, til at der rent faktisk bliver sat ind med sanktioner, hvis den pågældende ikke følger det kommunale påbud?
    ",NA,315
"46",14H 49M 0S,"Esben Lunde Larsen",FALSE,"261","(V)",TRUE,"Academic Eduction","
    Tak for spørgsmålet. Jeg driver ikke politik efter rimelighedskriterier. Jeg driver politik efter lovens bogstav. Og i tilfælde af at kommunerne ikke måtte mene, at de har de rette redskaber i forhold til den her problemstilling, så kommer vi selvfølgelig til at se på det for at se, om det er nødvendigt at ændre i loven. Det er også derfor, jeg har bedt KL om at melde tilbage til mig, og så kan jeg jo ikke vide, om den enkelte borgmester agerer efter dette eller hint. Det, der er kommunernes opgave, er at følge loven, det er dem, der har ansvaret for det, og hvis kommunerne ikke gør det, de skal, så er der Ankestyrelsen til at tage sig af det.
    ",NA,317
"47",14H 49M 0S,"Christian Rabjerg Madsen",FALSE,"15762","(S)",TRUE,"Academic Eduction","
    Jeg tror, at vi her har at gøre med en todelt problemstilling. Der er nogle kommuner, der forsøger at gribe ind, og det er helt åbenlyst for enhver, der beskæftiger sig med det, at det er vanskeligt for dem at sanktionere de her forhold. Og jeg er helt overbevist om, at det er det, KL også vil vende tilbage med at tilkendegive.
    Der er også en anden problemstilling: Kommuner residerer jo områder, hvor der helt åbenlyst sker lovovertrædelser, eksempelvis op langs den sjællandske nordkyst, i Kolding og ved Middelfart. Det er omfangsrige lovovertrædelser, hvor adgangen til stranden bliver afspærret. Hvordan ser ministeren på det her forhold, når man ved selvsyn bare kan konstatere, at der sker meget omfangsrige lovovertrædelser?
    ",NA,319
"48",14H 49M 0S,"Esben Lunde Larsen",FALSE,"261","(V)",TRUE,"Academic Eduction","
    Tak for spørgsmålet. Jamen jeg ser ikke på det med milde øjne. Det er kommunernes opgave at håndhæve loven, og det er derfor, jeg beder kommunerne melde tilbage til mig om, hvorvidt de mener, de kommer til kort, for i givet fald skal vi selvfølgelig give kommunerne de redskaber, der er nødvendige, for at de kan håndhæve loven, også sådan, at det ikke er noget, der trækker ud i det uendelige. Det er så det, jeg afventer KL's tilkendegivelse om. For selvfølgelig skal der være den frie adgang. Der er nogle helt klare tilkendegivelser i loven, og de skal overholdes, og så har jeg tillid til, at kommunerne gør det, og hvis det kræver flere redskaber, ser vi på det, og da spørgerens eget parti jo er med i en del af det her lovkompleks, kan vi ordne den slags ting sammen.
    ",NA,321
"49",14H 50M 0S,"Christian Rabjerg Madsen",FALSE,"15762","(S)",TRUE,"Academic Eduction","
    Tak for det. Jeg læser spørgsmålet op: Hvad er ministerens holdning til forslaget fra Kolding Kommune om at ændre myndighedsfordelingen i sager om bade- og bådebroer?
    ",NA,324
"50",14H 50M 0S,"Esben Lunde Larsen",FALSE,"261","(V)",TRUE,"Academic Eduction","
    Tak for det, formand. Og tak for spørgsmålet. Først vil jeg egentlig gerne gentage min beklagelse af, at sagsbehandlingstiden i Kystdirektoratet har været alt for lang i forhold til de konkrete sager om bade- og bådebroer fra Kolding Kommune, som også danner baggrund for den her besvarelse.
    Så vil jeg gerne rose Kolding Kommune. De har en meget dygtig borgmester, og de har også nogle meget dygtige og engagerede folk inden for det tekniske område, og derfor er det jo en fornøjelse, at vi har med et rigtig, rigtig godt forslag at gøre fra Kolding Kommune.
    Borgere og kommuner skal altid have kunne have en forventning om, at deres sager bliver behandlet inden for en rimelig tidshorisont, og det har jeg også indskærpet over for Kystdirektoratet. Og så vil jeg meget gerne se på fremadrettet, om vi kan gøre sagsgangen mindre bureaukratisk i forhold til håndhævelse af sager om bade- og bådebroer, og derfor er jeg også positiv i forhold til at arbejde for at overføre kompetencen til at udstede påbud til kommunerne, så sagsgangen forenkles som foreslået af Kolding Kommune. Det er hensigtsmæssigt, at den myndighed, der har behandlet den konkrete sag, også skal sikre, at afgørelsen bliver efterlevet. Det vil kræve en lovændring, men det har jeg så en klar forventning om at spørgeren også bakker op om.
    Så stor ros til Kolding Kommune, deres borgmester og deres teknisk engagerede politikere.
    ",NA,326
"51",14H 51M 0S,"Christian Rabjerg Madsen",FALSE,"15762","(S)",TRUE,"Academic Eduction","
    Jeg synes, man kan udstrække rosen til særlig at gælde deres næstformand i miljøudvalget, som hedder Poul Erik Jensen – en utrolig dygtig socialdemokrat, som har taget sagen op.
    I forhold til det, der er udfordringen her, hvor ministeren siger, at det må være muligt at få en hurtigere sagsbehandling i Kystdirektoratet, vil jeg sige, at jeg tror, det modsatte er vanskeligt, nemlig at få en dårligere sagsbehandling. Der har ligget fire sager i over et år, og på trods af gentagne rykkere fra Kolding Kommune er der intet sket. Og da det så bliver opdaget, fordi jeg tager sagen op i avisen, kalder man det en forglemmelse. Det tror jeg i virkeligheden står for sig selv – det er mig ubegribeligt, at det kan gå sådan.
    Men i forhold til forslaget fra Kolding Kommune hører jeg en minister, som er imødekommende. Jeg har i virkeligheden lidt svært ved at vurdere forslaget, men jeg indgår meget gerne i en drøftelse af det. For udfordringen er jo, at det her forslag ville være godt for de kommuner, som ønsker at gribe ind over for afspærringer eller bade- og bådebroer, men vi har også en anden udfordring – og det var det, vi berørte i et tidligere spørgsmål – nemlig kommuner, hvor der sker omfattende lovovertrædelser, men hvor kommunen intet gør. Ministeren siger, at ministeren ikke ser med milde øjne på den type overtrædelser, men det må man jo sætte spørgsmålstegn ved om er rigtigt. Det kan godt være, at ministeren opfatter det som ikke at se med milde øjne på det, men overtrædelserne af det her med at afspærre stranden sker jo helt massivt. Det sker så mange steder, og vi vil kunne tage hinanden i hånden og så gå langs kysten nord for København og se det igen og igen.
    Så hvis man ikke ser på det med milde øjne i Miljøministeriet, hvad gør vi så ved de kommuner, som ikke håndhæver reglerne? De mangler jo ikke redskaber. Jeg synes, at i forhold til de kommuner, som mangler redskaber, skal vi sætte os sammen og få kigget på det, men hvad så med de kommuner, som bare ikke håndhæver de her regler? Og det kan jo ikke nytte noget at give et eller anet svar, hvor man siger, at det er kommunernes ansvar. Det er så åbenlyst, at de regler ikke bliver håndhævet.
    ",NA,328
