"","V1","V2","time","name"
"47"," 13:18
    
      Formanden (Pia Kjærsgaard","
    Tak for det. Det var jo to gode runder med spørgsmål, vi havde her. Jeg synes, at der er gode takter i ministerens svar og attitude i forhold til den der problematik. For når det kommer til stykket, handler det her jo ikke kun om det, vi står her i salen og duellerer om i ord. Det handler jo om, at vi prøver at beskytte et erhverv mod ulige konkurrence udefra. Vi vil ikke acceptere, at der bliver drevet erhverv, hvis chauffører fra den store verden ser stort på love og regler her i Danmark, vi bryder os ikke om, at danske chauffører bliver udkonkurreret på den konto, og dertil kommer ikke mindst trafiksikkerhedsspørgsmålet. Det er bogstavelig talt tunge ting, der er på spil her.
    Jeg tror egentlig, jeg vil slutte af med at sige, at jeg glæder mig til de svar, der indløber, og til resultatet af de her undersøgelser i det store udland, som justitsministeren er i gang med at indhente, og så må vi se, om vi mødes her igen til nye spørgsmål.
    ","13:18","Claus Kvist Hansen"
"48"," 13:18
    
      Justitsministeren (Søren Pape Poulsen","
    Værsgo, og ministeren afslutter.
    ","13:18","Pia Kjærsgaard"
"49"," 13:19
    
      Formanden (Pia Kjærsgaard","
    Tak. Det er altid en fornøjelse. Men jeg er enig i, at der skulle komme noget ud af det. Det er jeg fuldstændig enig i. Det er også derfor, at Rigspolitiet, samtidig med at vi er ved at kigge på, hvordan indsatsen kan tilrettelægges endnu bedre, og hvad vi kan lære af erfaringerne fra andre EU-lande, er ved at undersøge, om der er grundlag for at indgå et samarbejde med SKAT og Arbejdstilsynet om at udvide kontrollen af løn- og arbejdsforholdene for udenlandske chauffører. Det er jo hele den palet, man er ved at undersøge i øjeblikket, og det kommer der så noget om her i løbet af marts måned.
    ","13:19","Søren Pape Poulsen"
"50"," 13:19
    
      Spm. nr. S 550
    
    3) Til justitsministeren af:
    
      Peter Kofod Poulsen (DF","
    Tak for det. Spørgsmålet er afsluttet.
    Der er et nyt spørgsmål til justitsministeren af Peter Kofod Poulsen, Dansk Folkeparti.
    ","13:19","Pia Kjærsgaard"
"52"," 13:19
    
      Peter Kofod Poulsen (DF","
    Værsgo.
    ","13:19","Peter Kofod Poulsen"
"53"," 13:19
    
      Formanden (Pia Kjærsgaard","
    Tak for det.
    Har ministeren aktuelle planer om at ændre offentlighedsloven, og hvilke ændringer vil ministeren i bekræftende fald arbejde for at gennemføre?
    ","13:19","Peter Kofod Poulsen"
"54"," 13:19
    
      Justitsministeren (Søren Pape Poulsen","
    Værsgo.
    ","13:19","Pia Kjærsgaard"
"55"," 13:20
    
      Formanden (Pia Kjærsgaard","
    Tak for det, og tak for spørgsmålet. Det tror jeg aldrig at spørgeren og jeg har talt om eller har diskuteret før på denne plads. Det fremgår jo af regeringsgrundlaget, at regeringen vil lempe ministerbetjeningsreglen i forhold til de nuværende regler. Derfor pågår der i øjeblikket forhandlinger i forligskredsen bag offentlighedsloven om, hvordan en sådan lempelse skal se ud. De drøftelser, vi har i forligskredsen, er jo ikke afsluttet endnu, og derfor vil jeg heller ikke stå her og komme nærmere ind på, hvad vi taler om, men som spørgeren måske ved, er der en ændring af offentlighedsloven på lovprogrammet for folketingssamlingen. Lovforslaget skal altså efter planen fremsættes i april.
    Jeg forventer, at lovforslaget vil indebære en opfølgning på de politiske forhandlinger om offentlighedsloven.
    ","13:20","Søren Pape Poulsen"
"56"," 13:20
    
      Peter Kofod Poulsen (DF","
    Tak. Så er det spørgeren.
    ","13:20","Pia Kjærsgaard"
"57"," 13:21
    
      Formanden (Pia Kjærsgaard","
    Tak for det. Jeg ved jo, at justitsministeren er en mand, der godt kan lide at sende signaler, og jeg tænkte, at jeg i dag ville stille et spørgsmål, hvor jeg bare spurgte om, hvad der sådan er regeringens position. For jeg er jo fuldstændig bevidst om, at der er en kreds af partier, der sidder og snakker om det her og vel også har gjort det i et par år, og Dansk Folkeparti er jo ikke i den kreds af partier, som kan sende en ordfører over og snakke med ved det her bord. Så det her er jo reelt vores mulighed for at følge op på, hvad der foregår om det her vigtige emne. For for os er det vigtigt, og det var også meget principielt, da man i sin tid ændrede de her regler. Nogle har talt om, at det var en mørklægningslov i stedet for en offentlighedslov, og det er vi sådan set enige i, og derfor har vi selvfølgelig også et ønske om at følge op på, hvordan det så foregår.
    Hvis man har læst dagens udgave af dagbladet information, kan man jo i hvert fald læse, at ministeren har planer på det her område og også flere planer end det, der er nævnt i svaret, og jeg får bare lyst til at læse højt fra forsiden af Information:
    »Lovudkastet fra den konservative Søren Papes justitsministerium er kortfattet, knap halvanden side med kun tre paragraffer samt knap 30 sider med uddybende lovbemærkninger. Og selv om det fremgår af det nuværende regeringsgrundlag, at regeringen vil »lempe« paragraf 24, så tegner lovudkastet ifølge offentlighedsrådgiver og forhenværende forskningschef på Journalisthøjskolen, Oluf Jørgensen, reelt til at indsnævre og begrænse adgangen til aktindsigt. Det er ifølge ham kun ved første øjekast, at lovudkastet vil føre til mere åbenhed.«  
    Jeg vil bare spørge justitsministeren, om det her er udtryk for god konservativ retspolitik.
    ","13:21","Peter Kofod Poulsen"
"58"," 13:21
    
      Justitsministeren (Søren Pape Poulsen","
    Værsgo.
    ","13:21","Pia Kjærsgaard"
"59"," 13:22
    
      Formanden (Pia Kjærsgaard","
    Jeg kan fuldstændig og aldeles afvise de kommentarer, der er i dagens Information. Det, som vi har lagt frem, er en lempelse af ministerbetjeningsreglen, som der står i regeringsgrundlaget. Det er klart, at man i sådan nogle forhandlinger her til tider er udsat for, at ting, der bliver lagt frem, bliver lækket, og at der så er nogle, der kommenterer det. Jeg kommer ikke til at kommentere et forhandlingsforløb, der foregår, yderligere, ligesom jeg heller ikke ville gøre det, hvis det var spørgeren og jeg selv, der sad i et forhandlingsforløb. Jeg kan bare afvise, at det, der bliver skrevet om i dagens Information, er korrekt. Selvfølgelig fremlægger vi en lempelse af ministerbetjeningsreglen, når det er det, vi har sagt vi vil gøre.
    ","13:22","Søren Pape Poulsen"
"60"," 13:22
    
      Peter Kofod Poulsen (DF","
    Værsgo til hr. Peter Kofod Poulsen.
    ","13:22","Pia Kjærsgaard"
"61"," 13:23
    
      Formanden (Pia Kjærsgaard","
    Jeg citerer igen fra forsiden: Ifølge to eksperter på det her område vil det her ikke føre til mere åbenhed. Nu ved jeg jo, at Det Konservative Folkeparti, i hvert fald indtil man indtrådte i en regering, var på det hold, der ønskede åbenhed – jeg tror endda, det blev defineret som en åbenhedstrojka – og derfor vil jeg bare vide, hvordan ministeren har det med det, og om man fuldstændig kan afvise de tanker, der er her. Men så ville jeg også høre, hvad det var, ministeren afviste i sit tidligere svar. Er det det, som Information har fået adgang til af materiale? Eller er det det citat, som ministeren mener er usandt eller ikke passer med det, regeringen vil?
    ","13:23","Peter Kofod Poulsen"
"62"," 13:23
    
      Justitsministeren (Søren Pape Poulsen","
    Ministeren.
    ","13:23","Pia Kjærsgaard"
"63"," 13:23
    
      Formanden (Pia Kjærsgaard","
    Jeg forholder mig jo til, at vi har skrevet et regeringsgrundlag, og i det regeringsgrundlag står der, at vi skal lempe ministerbetjeningsreglen. Der har jeg haft møder i forligskredsen på baggrund af et mandat fra regeringen, og det har jeg lagt frem, og det har vi diskuteret længe og haft mange møder om. Jeg skal jo ikke kunne sige, hvad Information sådan har undersøgt nærmere, og hvilke papirer de har fået, og sådan noget, det har jeg ærlig talt ikke brugt ret mange minutter på i dag. Jeg kan bare sige soleklart, at det, vi har lagt frem, er en lempelse af ministerbetjeningsreglen.
    ","13:23","Søren Pape Poulsen"
"64"," 13:23
    
      Peter Kofod Poulsen (DF","
    Værsgo til spørgeren.
    ","13:23","Pia Kjærsgaard"
"65"," 13:24
    
      Formanden (Pia Kjærsgaard","
    Så ministeren kan fuldstændig garantere, at hvis man kommer igennem med de ændringer, regeringen påtænker, så vil det garantere mere åbenhed og en nemmere adgang for den frie presse til at kontrollere magthaverne i det her land?
    ","13:24","Peter Kofod Poulsen"
"66"," 13:24
    
      Justitsministeren (Søren Pape Poulsen","
    Ministeren.
    ","13:24","Pia Kjærsgaard"
"67"," 13:24
    
      Formanden (Pia Kjærsgaard","
    Nu kan man tage en lang diskussion om, om den danske presse i stor stil er afholdt fra at kontrollere magthaverne. Jeg er helt sikker på, at det, vi kommer med, og det, vi ender med, hvis vi overhovedet får en aftale – jeg ved jo ikke, om forligskredsen kan blive enige om det – vil danske journalister ikke være tilfredse med. Det tør jeg godt love, det har jeg ikke fantasi til at forestille mig at de vil. For jeg tror, at de fleste vil ønske den her totale åbenhed, og det mener jeg ikke at der skal være. Der skal kunne være regeringsprocesser, som man skal have lov til at have uden at skulle lægge alt frem i det offentlige rum. Så får vi selvfølgelig en diskussion om, om det, vi har lagt frem, er godt nok. Lad os nu se, om vi kommer dertil. Det kræver, at forligskredsen kan blive enige.
    ","13:24","Søren Pape Poulsen"
"68"," 13:24
    
      Peter Kofod Poulsen (DF","
    Værsgo.
    ","13:24","Pia Kjærsgaard"
"69"," 13:25
    
      Formanden (Pia Kjærsgaard","
    Jeg vil bare spørge ministeren: Er det ministerens indtryk, at man, inden de her regler blev ændret sidste gang, slet ikke kunne diskutere noget, at man bare kunne slå op i alt og se det hele, altså at det ligesom var det, der blev fremhævet? Er det ministerens indtryk?
    ","13:25","Peter Kofod Poulsen"
"70"," 13:25
    
      Justitsministeren (Søren Pape Poulsen","
    Værsgo.
    ","13:25","Pia Kjærsgaard"
"71"," 13:25
    
      Formanden (Pia Kjærsgaard","
    Næh, nu har jeg ikke en lang forhistorie i Folketinget, så de præcise diskussioner om, hvordan det foregik på det tidspunkt osv., skal jeg lade være med at kaste mig ud i. Jeg har jo selv på mit partis vegne sagt, at jeg synes, der var grundlag for at kigge nærmere på den her lov. Nu har vi et regeringsgrundlag, hvor der står, at der skal ske en lempelse af ministerbetjeningsreglen. Det har jeg lagt frem for forligskredsen, og så må vi se, om der kommer den dag, hvor forligskredsen kan blive enige om noget. Det håber jeg, og til den tid skal jeg gerne tale om det her forhandlingsforløb og resultatet af det.
    ","13:25","Søren Pape Poulsen"
"72"," 13:25
    
      Spm. nr. S 528
    
    4) Til finansministeren af:
    
      Rasmus Prehn (S","
    Tak for det. Spørgsmålet er sluttet.
    Det næste spørgsmål er til finansministeren af hr. Rasmus Prehn, Socialdemokratiet.
    ","13:25","Pia Kjærsgaard"
"74"," 13:25
    
      Rasmus Prehn (S","
    Værsgo for oplæsning.
    ","13:25","Rasmus Prehn"
"75"," 13:26
    
      Formanden (Pia Kjærsgaard","
    Tak, formand. Jeg skal læse spørgsmålet højt: Er det efter ministerens opfattelse en fornuftig prioritering, at regeringen har afsat 22 mia. kr. til at løfte rammen for offentlige investeringer i perioden 2021-2025, hvoraf 7 mia. kr. går til forsvaret, 2,5 mia. kr. til en skatteaftale, hvilket indebærer, at maksimalt 13 mia. kr. går til andre offentlige investeringer, herunder til investeringer i infrastruktur?
    ","13:26","Rasmus Prehn"
"76"," 13:26
    
      Finansministeren (Kristian Jensen","
    Ministeren, værsgo.
    ","13:26","Pia Kjærsgaard"
"77"," 13:28
    
      Formanden (Pia Kjærsgaard","
    Der er nogle spørgsmål, som man undrer sig over bliver stillet, og så er der nogle spørgsmål, som man glæder sig til at få lov til at svare på. Her har vi faktisk at gøre med et spørgsmål, som jeg både undrer mig over er blevet stillet bagefter glæder mig rigtig meget over at få lov til at svare på.
    For det er rigtigt, at regeringen ud over den normale niveau for offentlige investeringer planlægger at afsætte yderligere 19,5 mia. kr. til investeringer i 2021-2025. Det betyder, at ud over det, vi har i det normale økonomiske råderum, så løfter vi i regeringens udspil det investeringsniveau, der må være, med i alt 19,5 mia. kr. Når jeg siger 19,5 mia. kr., er det, fordi de 2,5 mia. kr. er gået til at finansiere den skatteaftale, der er. Men det betyder altså, at vi i regeringens politik frem til 2025 har yderligere 19,5 mia. kr. at lave investeringer for.
    Jeg ved ikke, om spørgeren er bekendt med den her publikation. Det er Socialdemokratiets oplæg til forhandlinger om regeringens 2025-plan. Nu blev der ikke nogen forhandlinger om planen, for det er ikke sådan en plan, der skal forhandles i sin helhed; det er vores ramme for, hvad der sker fremadrettet. Jeg har prøvet at undersøge: Hvor meget sætter spørgerens parti af til at lave et investeringsløft? Altså, regeringen har lagt 19,5 mia. kr. ind til et investeringsløft fremadrettet. Hvor meget lægger Socialdemokratiet ind? Hvis man tager den graf, I har på side 5, vil man se, at det er 0 mia. kr.
    Så er det forsvarligt, at regeringen lægger op til at investere 19,5 mia. kr. mere i infrastruktur, end Socialdemokratiet gør? Ja, det er forsvarligt.
    ","13:28","Kristian Jensen"
"78"," 13:28
    
      Rasmus Prehn (S","
    Værsgo til spørgeren.
    ","13:28","Pia Kjærsgaard"
"79"," 13:28
    
      Formanden (Pia Kjærsgaard","
    Tak til ministeren. Det er jo tydeligt, at vi oplever en minister her, der er krigslysten, og som virkelig har blod på tanden og glædet sig til den her debat. Det er jeg kun glad for.
    Men når ministeren repræsenterer et parti og en regering, som jo har turneret land og rige rundt og sagt, at der var 22 friske milliarder kroner til ren infrastruktur, er det så også sådan, at man, når man nu er så krigslysten, indberegner de investeringer, der går til forsvaret, til infrastruktur?
    ","13:28","Rasmus Prehn"
